"ERR9830889" "ERR9830890" "ERR9830891" "ERR9830892" "ERR9830893" "ERR9830894" "ERR9830895" "ERR9830896" "ERR9830897" "ERR9830898" "ERR9830899" "ERR9830900" "ERR9830901" "ERR9830902" "ERR9830903" "ERR9830904" "ERR9830905" "ERR9830906" "ERR9830907" "ERR9830908" "ERR9830909" "ERR9830910" "ERR9830911" "ERR9830912" "ERR9830913" "ERR9830914" "ERR9830915" "ERR9830916" "ERR9830917" "ERR9830918" "ERR9830919" "ERR9830920" "ERR9830921" "ERR9830922" "ERR9830923" "ERR9830924" "ERR9830925" "ERR9830926" "ERR9830927" "ERR9830928" "ERR9830929" "ERR9830930" "ERR9830931" "ERR9830932" "ERR9830933" "ERR9830934" "ERR9830935" "ERR9830936" "ERR9830937" "ERR9830938" "ERR9830939" "ERR9830940" "ERR9830941" "ERR9830942" "ERR9830943" "ERR9830944" "ERR9830945" "ERR9830946" "ERR9830947" "ERR9830948" "ERR9830949" "ERR9830950" "ERR9830951" "ERR9830952" "ERR9830953" "ERR9830954" "ERR9830955" "ERR9830956" "ERR9830957" "ERR9830958" "ERR9830959" "ERR9830960" "ERR9830961" "ERR9830962" "ERR9830963" "ERR9830964" "ERR9830965" "ERR9830966" "ERR9830967" "ERR9830968" "ERR9830969" "ERR9830970" "ERR9830971" "ERR9830972" "ERR9830973" "ERR9830974" "ERR9830975" "ERR9830976" "ERR9830977"
"Cloacibacterium" 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
"Elizabethkingia" 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Pedobacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0
"Rikenellaceae_RC9_gut_group" 0 80 42 0 0 0 638 438 94 0 7 0 210 0 319 0 0 35 0 0 0 0 0 0 0 0 0 70 0 1516 0 0 0 0 0 0 0 45 366 0 0 97 79 145 0 1724 0 0 0 0 17 1818 0 1189 9 4520 313 74 0 0 0 194 905 1900 0 0 0 0 1661 0 0 0 714 0 0 1128 0 0 0 0 0 0 0 0 0 0 362 0 158
"dgA-11_gut_group" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Alistipes" 0 0 48 66 48 1168 0 15 103 294 0 208 228 2 0 24 149 9923 79 812 400 37 182 2788 26 410 0 33 0 135 1198 1272 682 6 0 7 35 0 0 167 583 0 0 0 13 81 1441 0 3 571 0 152 270 0 6 23 11 2027 211 1229 36 27 2 281 155 296 1099 939 33 3031 0 129 6 19 0 0 408 80 174 1557 8 107 34 48 0 106 101 417 415
"Rikenella" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ohtaekwangia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"Algoriphagus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0
"Mariniradius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
"Sandaracinomonas" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
"Hymenobacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Butyricimonas" 0 0 16 0 51 0 0 0 8 10 0 0 50 0 11 0 0 366 3 112 32 0 0 136 0 0 0 46 0 240 157 0 0 0 0 0 0 0 46 0 0 0 0 0 11 10 282 0 0 97 0 31 88 0 0 85 15 246 0 171 0 0 0 0 62 18 165 55 0 189 0 4 37 15 0 0 0 0 25 94 0 53 0 15 0 0 178 14 315
"Gabonibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 5 0 0 0 0 0 15 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Odoribacter" 0 27 0 6 49 259 0 8 29 18 0 0 0 0 0 0 0 323 0 10 132 29 9 116 5 6 0 9 8 247 185 40 38 12 0 0 0 0 17 18 26 0 0 0 0 6 112 0 0 71 0 17 0 23 0 159 59 188 11 52 0 0 0 72 78 64 240 400 88 76 0 0 0 0 0 0 69 13 53 42 0 9 0 13 0 17 49 20 192
"Bacteroides" 495 412 599 3444 3399 60152 94 129 2134 7801 18 19195 3609 46633 90 100 37412 10897 415 14574 1172 2746 157 25952 371 6262 18648 2343 929 2691 12938 5577 16943 36 25988 34642 175 94 4147 18524 5059 122 151 125 459 561 12533 6200 604 15528 118 4112 27003 91 32 3836 1239 18231 2123 14530 1251 566 96 1871 1448 3132 7023 10974 609 6021 40237 178 476 882 5565 234 36127 6195 1570 951 205 666 8366 265 17087 317 1923 14501 9829
"Phocaeicola" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Parabacteroides" 0 294 68 221 883 98 8 0 178 204 0 43 634 249 0 0 46 5631 80 866 390 544 45 543 45 85 32 14 99 462 391 284 344 14 0 2059 30 11 88 81 135 38 0 0 42 90 322 33 30 326 10 795 1092 46 31 0 52 997 51 313 53 17 0 206 110 348 957 434 44 3825 175 22 23 118 158 15 56 92 387 232 0 27 0 25 0 27 240 494 2792
"Coprobacter" 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59 0 0 0 0 0 0 0 0 0 29 0 19 0 0 0 0 0 0 14 0 0 0 12 0 0 0 0 0 0 0 0
"Barnesiella" 0 0 0 8 7 91 0 0 380 262 0 0 2 0 0 0 96 1553 68 853 31 0 100 1271 24 0 0 0 0 0 692 76 89 0 0 0 73 0 6 0 268 0 0 0 0 0 0 0 0 700 0 0 0 0 0 0 11 944 296 1417 9 46 0 0 0 0 2565 560 0 583 0 18 0 0 0 0 387 0 367 0 0 209 0 0 0 134 0 215 0
"Paludibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"Butyrivibrio" 0 0 0 0 561 0 221 0 5821 0 0 0 21 0 0 0 0 1292 529 0 0 360 0 0 0 0 0 0 0 376 478 152 0 0 0 0 1519 0 11 0 0 0 0 0 0 0 1327 0 0 0 0 107 0 3012 0 1403 11126 56 0 0 0 201 0 7955 21 57 0 1350 5754 44 0 0 0 0 0 0 0 0 0 0 0 856 0 0 0 0 2453 0 0
"Lachnospiraceae_UCG-003" 0 0 0 0 0 0 0 0 142 736 0 0 0 0 0 0 0 0 954 0 0 0 0 0 0 0 0 0 0 0 0 400 0 0 0 0 0 22 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 148 0 0 0 0 0 0 0
"Sellimonas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 17 0 0 0 414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 614 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Lachnospiraceae_NK4A136_group" 60 427 2614 582 6097 0 466 87 3403 439 307 135 8256 0 934 251 120 326 667 3101 825 229 139 443 318 210 316 500 435 369 1294 1127 400 893 0 756 274 34 86 522 559 86 283 206 664 11130 3997 0 228 1032 221 2009 779 1647 82 712 6352 10 2375 386 536 79 311 1415 2445 771 290 2154 601 364 0 466 711 338 3459 1350 55 74 992 460 90 574 32 1672 2251 263 5151 623 601
"Extibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1061 0 0 0 0 0 0 0 203 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2003 0 0 0 0 27 0 0 0 0 0 0 0 0 187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Enterocloster" 55 94 360 50 50 384 14 91 69 128 131 77 50 104 70 55 127 380 63 213 202 170 31 233 62 1147 886 121 58 42 548 60 100 85 94 309 149 0 135 69 0 27 21 71 155 241 67 51 475 69 171 60 3025 31 20 85 747 73 163 135 173 0 20 78 185 236 0 33 91 17 70 132 74 103 152 65 277 84 62 93 251 98 181 0 96 51 199 121 686
"Hungatella" 0 0 0 0 0 20 0 0 11 0 0 0 0 0 0 0 0 136 0 0 0 0 0 0 0 97 0 20 0 86 204 0 0 0 0 0 0 0 0 0 37 0 0 0 0 0 0 0 0 0 0 0 33 0 0 63 0 89 0 139 0 141 0 0 0 18 362 78 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 61
"Moryella" 0 0 0 0 61 54 0 0 21 22 18 0 56 0 0 0 0 0 0 18 10 15 0 8 0 0 0 0 0 821 21 25 20 18 0 10 44 0 0 0 26 10 20 0 0 13 211 0 0 24 0 7 0 28 0 1379 13 0 0 0 18 0 0 20 18 15 51 0 0 232 0 12 23 12 8 0 27 0 0 27 0 0 0 7 0 7 68 53 47
"Lachnoanaerobaculum" 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 5 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 11 0 0 0 2 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 6 0 0 0
"Syntrophococcus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 65 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 133 0 0 0 11 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 3 0 0 0
"Johnsonella" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Dorea" 154 380 1645 383 796 462 816 655 1086 2057 714 111 3363 293 968 211 1265 182 261 575 266 1222 871 595 978 1091 442 1445 482 287 1193 476 534 927 329 303 667 125 406 247 1492 1283 936 515 354 839 731 324 832 1413 356 1059 774 475 501 931 1578 1259 850 803 686 1130 226 1380 626 2272 882 241 870 202 761 579 549 1735 965 426 342 152 762 1307 331 536 920 148 562 223 3035 1013 1358
"Oribacterium" 0 172 0 0 0 0 114 222 0 0 0 0 0 0 635 0 0 61 0 0 0 5 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2253 0 0 0 411 0 0 0 0 0 0 0 0 0 0 0 0 223 12 232 0 0 0 567 0 7 0 0 322 0 7 0 3 0 0 0 0 0 0 0 44 8 0 0 0 4 0 4 0 3 0
